session_id,customer_id,session_date,channel,device,page_views,add_to_cart,checkout,purchase,bounce_flag
441,3557,2025-11-14,Organic,Mobile,10,1,1,1,0
442,,2025-04-08,Affiliate,Mobile,7,1,0,0,0
443,9216,2025-12-10,Organic,Desktop,6,0,0,0,0
444,2096,2025-04-05,Google Ads,Desktop,8,1,0,0,0
445,1908,2025-12-26,Email,Mobile,3,0,0,0,0
446,543,2025-11-03,Organic,Mobile,8,1,1,0,0
447,5699,2025-10-21,Affiliate,Mobile,13,0,0,0,0
448,9723,2025-02-23,Email,Desktop,10,1,1,0,0
449,2156,2025-11-05,Organic,Mobile,1,1,1,1,1
450,6095,2025-08-24,Influencer,Desktop,11,0,0,0,0
451,1737,2025-07-26,Email,Mobile,5,0,0,0,0
452,9098,2026-03-24,Google Ads,Mobile,11,0,0,0,0
453,2496,2026-06-09,Influencer,Mobile,6,1,1,0,0
454,,2026-06-22,Organic,Desktop,7,0,0,0,0
455,4250,2025-11-27,Affiliate,Mobile,3,1,0,0,0
456,1805,2025-10-03,Google Ads,Mobile,6,1,1,1,0
457,8657,2025-12-08,Email,Tablet,12,1,1,0,0
458,7910,2026-03-21,Meta Ads,Mobile,3,0,0,0,0
459,4371,2025-04-17,Google Ads,Mobile,12,0,0,0,0
460,1375,2025-11-26,Email,Desktop,4,1,0,0,0
461,8457,2025-01-07,Organic,Mobile,10,0,0,0,0
462,9434,2026-02-12,Email,Desktop,5,0,0,0,0
463,,2025-12-26,Google Ads,Mobile,12,0,0,0,0
464,2468,2026-06-18,Google Ads,Mobile,9,1,1,1,0
465,2941,2025-03-27,Google Ads,Desktop,1,0,0,0,1
466,9352,2025-03-27,Email,Desktop,2,0,0,0,1
467,9566,2025-04-26,Email,Mobile,11,1,0,0,0
468,5833,2025-10-10,Email,Tablet,6,0,0,0,0
469,2586,2025-11-14,Meta Ads,Mobile,1,1,1,1,1
470,3553,2025-01-31,Affiliate,Mobile,4,0,0,0,0
471,6282,2025-09-19,Meta Ads,Mobile,2,0,0,0,1
472,6194,2026-02-28,Influencer,Mobile,9,1,1,0,0
473,8218,2025-11-06,Email,Desktop,4,0,0,0,0
474,7975,2025-09-20,Meta Ads,Mobile,4,0,0,0,0
475,324,2026-06-09,Organic,Mobile,10,1,0,0,0
476,1177,2026-04-20,Meta Ads,Mobile,7,0,0,0,0
477,5779,2025-11-11,Influencer,Tablet,1,0,0,0,1
478,7982,2025-06-29,Affiliate,Desktop,10,0,0,0,0
479,4942,2026-05-06,Influencer,Tablet,6,1,0,0,0
480,5959,2025-03-13,Email,Desktop,11,0,0,0,0
481,5896,2025-11-03,Affiliate,Mobile,4,1,0,0,0
482,9933,2025-03-04,Influencer,Mobile,13,1,0,0,0
483,6101,2025-01-14,Google Ads,Mobile,2,0,0,0,1
484,3626,2025-12-12,Email,Mobile,10,0,0,0,0
485,6130,2025-12-25,Email,Mobile,2,0,0,0,1
486,839,2026-04-13,Organic,Desktop,13,0,0,0,0
487,1752,2025-01-24,Affiliate,Desktop,6,0,0,0,0
488,3940,2025-04-10,Influencer,Mobile,8,0,0,0,0
489,1575,2025-06-28,Email,Mobile,13,0,0,0,0
490,,2025-08-02,Influencer,Mobile,11,0,0,0,0
491,8272,2026-04-07,Influencer,Mobile,3,1,1,1,0
492,,2025-09-02,Google Ads,Mobile,11,0,0,0,0
493,4074,2025-02-27,Organic,Mobile,13,0,0,0,0
494,4826,2026-04-03,Google Ads,Desktop,7,1,0,0,0
495,524,2025-11-10,Affiliate,Desktop,12,0,0,0,0
496,3862,2025-02-15,Google Ads,Mobile,1,1,1,1,1
497,6692,2025-02-27,Email,Desktop,2,1,0,0,1
498,3865,2026-03-14,Affiliate,Mobile,11,0,0,0,0
499,3531,2026-03-28,Meta Ads,Desktop,3,0,0,0,0
500,6703,2026-05-02,Meta Ads,Desktop,12,1,1,0,0
501,6937,2025-08-20,Meta Ads,Mobile,12,0,0,0,0
502,2666,2025-08-01,Email,Mobile,7,0,0,0,0
503,1415,2025-12-31,Organic,Desktop,11,0,0,0,0
504,7453,2025-02-20,Affiliate,Mobile,5,0,0,0,0
505,3108,2026-01-01,Influencer,Desktop,12,0,0,0,0
506,533,2026-04-12,Affiliate,Mobile,10,0,0,0,0
507,7592,2025-09-20,Influencer,Mobile,11,0,0,0,0
508,790,2025-08-02,Email,Mobile,5,0,0,0,0
509,,2026-03-16,Google Ads,Mobile,3,0,0,0,0
510,4094,2025-02-15,Affiliate,Mobile,10,1,1,1,0
511,,2025-06-12,Google Ads,Desktop,7,0,0,0,0
512,,2025-11-29,Google Ads,Mobile,2,1,1,1,1
513,1699,2026-03-06,Influencer,Desktop,12,0,0,0,0
514,8416,2025-10-25,Affiliate,Desktop,9,0,0,0,0
515,2043,2025-07-26,Google Ads,Desktop,5,0,0,0,0
516,5373,2025-07-14,Affiliate,Desktop,8,1,0,0,0
517,,2026-01-09,Affiliate,Desktop,4,0,0,0,0
518,,2025-11-01,Organic,Mobile,6,0,0,0,0
519,749,2025-04-01,Google Ads,Mobile,4,0,0,0,0
520,4353,2025-08-21,Influencer,Mobile,1,0,0,0,1
521,4329,2026-01-01,Influencer,Desktop,9,0,0,0,0
522,2540,2025-07-26,Google Ads,Mobile,13,1,0,0,0
523,,2025-03-06,Affiliate,Desktop,13,1,0,0,0
524,203,2025-05-19,Influencer,Mobile,4,0,0,0,0
525,3874,2026-05-02,Influencer,Mobile,11,0,0,0,0
526,2488,2025-08-11,Organic,Mobile,10,1,1,0,0
527,8351,2025-09-24,Google Ads,Mobile,9,0,0,0,0
528,5543,2026-04-05,Email,Desktop,12,0,0,0,0
529,,2025-07-15,Meta Ads,Desktop,13,0,0,0,0
530,2448,2025-01-22,Affiliate,Mobile,8,0,0,0,0
531,,2025-12-14,Meta Ads,Mobile,1,1,0,0,1
532,,2025-08-27,Affiliate,Mobile,1,0,0,0,1
533,8892,2025-10-19,Google Ads,Desktop,3,0,0,0,0
534,8054,2025-04-03,Google Ads,Mobile,10,0,0,0,0
535,4967,2026-01-05,Organic,Mobile,2,1,0,0,1
536,7576,2026-01-06,Meta Ads,Mobile,5,0,0,0,0
537,,2025-02-17,Organic,Desktop,1,1,1,1,1
538,6067,2025-10-17,Meta Ads,Mobile,2,0,0,0,1
539,5725,2025-07-18,Affiliate,Mobile,4,1,0,0,0
540,5445,2026-01-25,Meta Ads,Desktop,2,0,0,0,1
541,6830,2025-01-09,Organic,Desktop,2,0,0,0,1
542,,2025-06-29,Affiliate,Mobile,3,0,0,0,0
543,3039,2026-02-24,Google Ads,Mobile,10,0,0,0,0
544,5408,2026-05-29,Meta Ads,Desktop,1,0,0,0,1
545,2801,2025-11-28,Meta Ads,Mobile,4,0,0,0,0
546,1418,2026-03-25,Google Ads,Mobile,12,0,0,0,0
547,931,2025-02-19,Affiliate,Mobile,4,1,1,0,0
548,,2026-04-19,Google Ads,Tablet,1,0,0,0,1
549,,2025-06-13,Affiliate,Mobile,8,0,0,0,0
550,8908,2026-05-02,Influencer,Mobile,7,0,0,0,0
551,1566,2025-01-17,Organic,Mobile,7,0,0,0,0
552,,2025-08-08,Organic,Mobile,4,0,0,0,0
553,8911,2025-09-16,Meta Ads,Mobile,4,0,0,0,0
554,1043,2025-07-01,Affiliate,Mobile,10,1,0,0,0
555,5835,2025-01-18,Affiliate,Desktop,1,0,0,0,1
556,6777,2025-01-17,Google Ads,Mobile,6,1,0,0,0
557,8614,2025-12-30,Google Ads,Desktop,4,1,1,1,0
558,,2026-04-12,Email,Desktop,10,0,0,0,0
559,9310,2025-09-30,Organic,Mobile,9,0,0,0,0
560,1037,2026-04-02,Organic,Mobile,10,0,0,0,0
561,,2025-07-29,Google Ads,Desktop,6,0,0,0,0
562,,2025-11-04,Organic,Mobile,7,0,0,0,0
563,2379,2025-04-01,Email,Mobile,13,0,0,0,0
564,2732,2025-05-16,Meta Ads,Desktop,6,1,1,0,0
565,9125,2025-09-06,Email,Mobile,3,1,0,0,0
566,2588,2025-12-03,Organic,Mobile,13,0,0,0,0
567,7622,2026-03-26,Google Ads,Mobile,3,0,0,0,0
568,9388,2025-08-04,Influencer,Desktop,8,0,0,0,0
569,8084,2026-04-30,Meta Ads,Mobile,6,1,0,0,0
570,,2025-09-28,Organic,Mobile,1,0,0,0,1
571,5352,2025-04-09,Meta Ads,Mobile,3,1,0,0,0
572,,2025-08-16,Affiliate,Mobile,9,1,1,1,0
573,3284,2026-01-21,Influencer,Mobile,13,0,0,0,0
574,9795,2025-04-17,Organic,Tablet,8,1,1,1,0
575,9289,2025-04-11,Organic,Mobile,2,0,0,0,1
576,,2025-05-12,Meta Ads,Mobile,13,0,0,0,0
577,,2026-06-22,Google Ads,Desktop,2,0,0,0,1
578,,2025-08-23,Email,Mobile,2,0,0,0,1
579,,2025-11-25,Affiliate,Mobile,5,0,0,0,0
580,6282,2025-06-15,Influencer,Mobile,7,0,0,0,0
581,9560,2026-02-04,Meta Ads,Mobile,12,0,0,0,0
582,6031,2025-07-25,Email,Desktop,1,0,0,0,1
583,411,2025-10-25,Google Ads,Mobile,7,0,0,0,0
584,2755,2025-11-30,Email,Desktop,4,0,0,0,0
585,2480,2025-10-10,Organic,Mobile,9,0,0,0,0
586,6793,2026-03-28,Influencer,Tablet,1,0,0,0,1
587,643,2025-09-27,Email,Mobile,2,0,0,0,1
588,,2025-11-10,Influencer,Mobile,5,1,1,1,0
589,7032,2025-08-02,Affiliate,Mobile,11,1,1,1,0
590,627,2026-05-04,Google Ads,Mobile,1,0,0,0,1
591,7617,2025-05-04,Affiliate,Tablet,11,0,0,0,0
592,7799,2026-03-03,Meta Ads,Mobile,1,1,1,0,1
593,,2025-01-07,Organic,Mobile,2,1,1,1,1
594,6468,2025-03-22,Google Ads,Tablet,10,1,1,0,0
595,6636,2025-10-10,Google Ads,Mobile,6,1,0,0,0
596,3325,2025-05-07,Affiliate,Mobile,7,0,0,0,0
597,6023,2026-01-22,Influencer,Mobile,8,0,0,0,0
598,5274,2025-03-31,Affiliate,Mobile,13,0,0,0,0
599,9074,2025-03-30,Google Ads,Tablet,5,0,0,0,0
600,8922,2025-09-24,Google Ads,Desktop,9,0,0,0,0
601,3884,2025-11-11,Google Ads,Mobile,2,0,0,0,1
602,2007,2026-01-21,Google Ads,Mobile,5,0,0,0,0
603,1360,2025-07-04,Google Ads,Mobile,5,0,0,0,0
604,7357,2025-12-28,Influencer,Mobile,7,0,0,0,0
605,,2025-05-08,Email,Desktop,4,0,0,0,0
606,,2026-05-03,Google Ads,Tablet,4,0,0,0,0
607,1316,2025-04-16,Meta Ads,Mobile,5,0,0,0,0
608,3431,2026-06-04,Email,Desktop,12,0,0,0,0
609,5073,2025-12-29,Meta Ads,Mobile,7,1,1,1,0
610,9560,2026-04-03,Google Ads,Mobile,6,0,0,0,0
611,5668,2025-01-18,Affiliate,Mobile,4,1,1,0,0
612,9917,2026-02-21,Affiliate,Desktop,12,0,0,0,0
613,4634,2025-10-30,Organic,Mobile,10,0,0,0,0
614,1086,2025-08-31,Organic,Mobile,8,0,0,0,0
615,9914,2026-04-18,Email,Mobile,12,0,0,0,0
616,8573,2025-01-10,Influencer,Mobile,4,1,0,0,0
617,8570,2025-10-03,Affiliate,Mobile,12,0,0,0,0
618,5876,2026-01-19,Influencer,Mobile,6,1,1,1,0
619,575,2026-01-31,Meta Ads,Mobile,3,0,0,0,0
620,7020,2025-01-11,Influencer,Mobile,6,0,0,0,0
621,8190,2025-01-10,Organic,Desktop,6,0,0,0,0
622,6905,2025-09-26,Google Ads,Mobile,4,0,0,0,0
623,7813,2025-07-20,Google Ads,Desktop,7,0,0,0,0
624,2956,2025-08-10,Affiliate,Desktop,7,0,0,0,0
625,142,2026-05-10,Email,Desktop,4,1,0,0,0
626,8479,2025-02-08,Influencer,Mobile,8,0,0,0,0
627,,2026-03-26,Meta Ads,Desktop,3,1,1,1,0
628,,2026-02-05,Google Ads,Mobile,4,1,1,1,0
629,,2025-12-26,Email,Desktop,6,0,0,0,0
630,,2026-01-09,Google Ads,Mobile,6,0,0,0,0
631,7699,2025-01-23,Affiliate,Desktop,5,0,0,0,0
632,,2026-05-14,Influencer,Mobile,3,0,0,0,0
633,9721,2026-05-24,Email,Desktop,8,0,0,0,0
634,215,2025-05-04,Google Ads,Mobile,6,0,0,0,0
635,2866,2025-08-11,Google Ads,Desktop,1,0,0,0,1
636,5519,2025-08-04,Affiliate,Mobile,1,0,0,0,1
637,5910,2026-03-05,Email,Mobile,1,0,0,0,1
638,5091,2025-01-29,Influencer,Mobile,10,0,0,0,0
639,3563,2026-01-27,Organic,Mobile,3,0,0,0,0
640,833,2026-06-24,Influencer,Tablet,5,0,0,0,0
641,,2026-03-23,Email,Desktop,10,0,0,0,0
642,1971,2025-10-20,Email,Mobile,12,1,1,0,0
643,,2026-05-17,Google Ads,Desktop,13,1,0,0,0
644,2272,2025-02-19,Affiliate,Desktop,10,1,1,0,0
645,125,2025-01-05,Meta Ads,Desktop,8,0,0,0,0
646,6620,2026-01-09,Organic,Mobile,4,0,0,0,0
647,4795,2025-05-10,Email,Mobile,8,0,0,0,0
648,6549,2026-06-02,Organic,Mobile,4,1,1,1,0
649,5866,2025-12-02,Affiliate,Mobile,8,0,0,0,0
650,251,2026-04-24,Influencer,Desktop,5,0,0,0,0
651,,2025-03-17,Meta Ads,Tablet,2,0,0,0,1
652,,2025-05-07,Email,Mobile,4,1,0,0,0
653,23,2026-01-26,Google Ads,Tablet,9,0,0,0,0
654,4296,2025-03-03,Email,Mobile,12,0,0,0,0
655,7872,2025-07-21,Affiliate,Mobile,4,0,0,0,0
656,2475,2025-04-04,Meta Ads,Mobile,3,0,0,0,0
657,3233,2025-10-01,Meta Ads,Mobile,3,0,0,0,0
658,2522,2025-08-29,Influencer,Desktop,13,1,1,1,0
659,5597,2025-04-04,Organic,Mobile,13,1,1,0,0
660,4722,2026-01-15,Email,Mobile,13,0,0,0,0
661,5554,2025-10-12,Influencer,Mobile,9,0,0,0,0
662,7799,2025-06-23,Meta Ads,Desktop,9,0,0,0,0
663,3560,2025-01-02,Google Ads,Mobile,2,0,0,0,1
664,,2025-08-31,Email,Mobile,9,0,0,0,0
665,917,2026-04-22,Email,Mobile,6,0,0,0,0
666,6609,2025-09-26,Meta Ads,Mobile,10,0,0,0,0
667,9470,2026-06-19,Organic,Mobile,3,0,0,0,0
668,2220,2025-12-27,Influencer,Mobile,12,0,0,0,0
669,1308,2025-03-02,Meta Ads,Desktop,11,0,0,0,0
670,4014,2026-02-05,Affiliate,Mobile,6,1,1,1,0
671,9570,2025-03-24,Google Ads,Mobile,7,0,0,0,0
672,3783,2025-04-17,Organic,Desktop,6,1,1,1,0
673,2838,2025-07-28,Organic,Desktop,1,0,0,0,1
674,,2025-05-11,Email,Mobile,9,0,0,0,0
675,21,2025-08-03,Affiliate,Desktop,10,0,0,0,0
676,1332,2025-10-21,Influencer,Mobile,5,0,0,0,0
677,8093,2025-12-18,Meta Ads,Mobile,10,1,0,0,0
678,1559,2025-09-30,Affiliate,Mobile,10,0,0,0,0
679,,2025-12-26,Organic,Desktop,9,0,0,0,0
680,9349,2026-04-18,Influencer,Desktop,8,1,0,0,0
681,9409,2025-09-12,Affiliate,Mobile,6,0,0,0,0
682,9117,2026-02-27,Organic,Mobile,8,1,0,0,0
683,8383,2025-07-14,Google Ads,Mobile,7,1,1,1,0
684,3516,2025-09-04,Organic,Desktop,3,0,0,0,0
685,5746,2026-02-14,Affiliate,Desktop,3,1,0,0,0
686,5528,2025-06-11,Meta Ads,Desktop,2,1,0,0,1
687,709,2025-10-08,Meta Ads,Mobile,13,0,0,0,0
688,,2025-04-04,Google Ads,Mobile,9,0,0,0,0
689,,2025-06-23,Meta Ads,Mobile,1,0,0,0,1
690,3485,2025-02-21,Affiliate,Desktop,9,0,0,0,0
691,,2025-03-16,Email,Mobile,11,0,0,0,0
692,3249,2026-03-29,Affiliate,Tablet,11,0,0,0,0
693,7360,2025-02-10,Meta Ads,Mobile,6,1,0,0,0
694,7932,2026-02-09,Email,Desktop,5,0,0,0,0
695,4650,2026-03-23,Influencer,Mobile,3,0,0,0,0
696,8681,2025-10-21,Influencer,Mobile,4,0,0,0,0
697,,2026-06-02,Affiliate,Desktop,2,0,0,0,1
698,6001,2025-06-28,Influencer,Mobile,8,0,0,0,0
699,,2026-04-27,Meta Ads,Mobile,3,0,0,0,0
700,11,2025-07-21,Influencer,Mobile,1,0,0,0,1
701,9419,2025-11-27,Meta Ads,Desktop,1,0,0,0,1
702,4106,2026-05-21,Organic,Mobile,4,0,0,0,0
703,9928,2025-10-03,Meta Ads,Mobile,8,0,0,0,0
704,2719,2025-04-01,Email,Mobile,13,1,0,0,0
705,516,2025-06-07,Meta Ads,Mobile,6,0,0,0,0
706,1424,2025-07-06,Email,Mobile,11,0,0,0,0
707,5899,2025-10-27,Affiliate,Mobile,12,1,1,0,0
708,8029,2025-05-04,Organic,Mobile,5,0,0,0,0
709,,2026-02-22,Organic,Desktop,11,0,0,0,0
710,5206,2026-02-24,Affiliate,Desktop,12,0,0,0,0
711,3982,2025-02-25,Google Ads,Desktop,12,0,0,0,0
712,3794,2025-08-10,Affiliate,Mobile,13,0,0,0,0
713,6112,2025-10-27,Affiliate,Mobile,8,0,0,0,0
714,9683,2025-06-24,Organic,Mobile,1,0,0,0,1
715,5419,2025-08-01,Influencer,Mobile,4,0,0,0,0
716,,2025-06-15,Meta Ads,Desktop,1,0,0,0,1
717,1007,2026-02-01,Influencer,Mobile,11,0,0,0,0
718,,2025-09-28,Influencer,Mobile,12,1,1,0,0
719,,2026-04-18,Email,Mobile,5,0,0,0,0
720,8472,2025-09-19,Influencer,Desktop,10,0,0,0,0
721,6772,2025-05-15,Affiliate,Mobile,8,0,0,0,0
722,3203,2025-10-13,Google Ads,Tablet,7,1,0,0,0
723,8741,2025-02-26,Google Ads,Mobile,3,1,1,0,0
724,7878,2025-08-25,Organic,Mobile,2,0,0,0,1
725,5790,2025-04-25,Influencer,Desktop,10,0,0,0,0
726,1427,2026-03-22,Google Ads,Mobile,1,0,0,0,1
727,5337,2025-02-05,Email,Mobile,11,1,0,0,0
728,9825,2025-09-04,Influencer,Desktop,8,0,0,0,0
729,,2025-12-17,Affiliate,Desktop,9,0,0,0,0
730,,2025-04-15,Email,Mobile,6,0,0,0,0
731,7795,2025-06-11,Google Ads,Desktop,13,1,0,0,0
732,353,2026-05-29,Influencer,Mobile,10,0,0,0,0
733,1247,2026-05-22,Email,Desktop,3,0,0,0,0
734,9395,2025-07-18,Affiliate,Mobile,11,0,0,0,0
735,5655,2026-01-12,Google Ads,Mobile,1,0,0,0,1
736,5478,2026-01-19,Organic,Mobile,9,1,0,0,0
737,4323,2025-03-02,Email,Tablet,8,0,0,0,0
738,6123,2026-06-14,Meta Ads,Desktop,8,1,1,1,0
739,2013,2025-12-11,Affiliate,Desktop,8,0,0,0,0
740,2632,2026-06-16,Email,Tablet,12,0,0,0,0
741,3356,2025-06-17,Google Ads,Desktop,2,0,0,0,1
742,8303,2025-08-31,Meta Ads,Mobile,9,1,0,0,0
743,,2025-02-28,Email,Desktop,10,0,0,0,0
744,1796,2025-06-20,Meta Ads,Mobile,11,1,0,0,0
745,2113,2026-05-15,Meta Ads,Mobile,13,1,0,0,0
746,798,2026-03-11,Organic,Mobile,7,1,1,1,0
747,,2025-11-24,Affiliate,Mobile,2,0,0,0,1
748,8988,2026-01-08,Influencer,Mobile,10,0,0,0,0
749,146,2025-01-17,Influencer,Mobile,1,0,0,0,1
750,,2026-05-19,Influencer,Tablet,13,0,0,0,0
751,9864,2025-03-15,Email,Mobile,3,0,0,0,0
752,5436,2026-01-30,Meta Ads,Mobile,12,0,0,0,0
753,82,2025-05-15,Organic,Mobile,12,0,0,0,0
754,,2025-02-21,Meta Ads,Mobile,13,0,0,0,0
755,9995,2026-01-15,Meta Ads,Desktop,1,0,0,0,1
756,3249,2025-09-23,Influencer,Mobile,9,0,0,0,0
757,,2026-03-16,Organic,Desktop,5,1,0,0,0
758,9954,2025-08-30,Google Ads,Mobile,5,0,0,0,0
759,6927,2025-12-08,Organic,Mobile,8,0,0,0,0
760,9132,2025-05-10,Affiliate,Mobile,6,0,0,0,0
761,2054,2025-11-07,Affiliate,Mobile,9,0,0,0,0
762,673,2026-02-23,Email,Mobile,2,0,0,0,1
763,7866,2026-03-31,Meta Ads,Mobile,4,1,0,0,0
764,3030,2026-06-01,Organic,Mobile,8,0,0,0,0
765,,2025-06-18,Email,Desktop,3,0,0,0,0
766,6216,2025-08-17,Organic,Desktop,11,0,0,0,0
767,3755,2025-12-06,Organic,Desktop,1,0,0,0,1
768,8237,2025-08-23,Affiliate,Desktop,9,0,0,0,0
769,948,2025-07-21,Email,Desktop,10,0,0,0,0
770,4804,2025-10-24,Influencer,Mobile,10,0,0,0,0
771,1957,2026-01-20,Affiliate,Mobile,2,0,0,0,1
772,1180,2026-04-21,Meta Ads,Mobile,2,1,1,1,1
773,4491,2025-08-16,Meta Ads,Desktop,12,0,0,0,0
774,9910,2026-01-24,Organic,Desktop,10,1,1,1,0
775,8524,2026-01-26,Affiliate,Mobile,12,0,0,0,0
776,9509,2026-03-18,Google Ads,Mobile,13,0,0,0,0
777,8662,2026-06-26,Google Ads,Mobile,8,0,0,0,0
778,4297,2025-07-11,Google Ads,Desktop,8,0,0,0,0
779,7517,2025-12-14,Email,Mobile,6,1,0,0,0
780,4697,2025-08-21,Organic,Desktop,7,0,0,0,0
781,2235,2026-04-02,Google Ads,Mobile,4,0,0,0,0
782,639,2025-01-20,Organic,Desktop,10,0,0,0,0
783,8793,2025-06-16,Meta Ads,Desktop,9,0,0,0,0
784,3820,2025-01-02,Organic,Mobile,1,0,0,0,1
785,,2025-11-04,Organic,Desktop,6,0,0,0,0
786,6432,2025-10-31,Organic,Desktop,8,0,0,0,0
787,3737,2026-04-07,Affiliate,Desktop,12,0,0,0,0
788,6455,2025-02-26,Meta Ads,Desktop,11,0,0,0,0
789,,2025-09-28,Influencer,Mobile,11,0,0,0,0
790,4702,2026-06-07,Email,Mobile,11,0,0,0,0
791,3126,2026-02-20,Google Ads,Desktop,8,0,0,0,0
792,6601,2025-10-14,Organic,Mobile,1,1,1,1,1
793,8597,2025-04-17,Organic,Mobile,6,1,0,0,0
794,,2025-08-29,Organic,Mobile,12,0,0,0,0
795,,2025-07-30,Meta Ads,Mobile,3,0,0,0,0
796,,2025-07-08,Organic,Desktop,3,1,0,0,0
797,6155,2025-05-24,Organic,Desktop,3,0,0,0,0
798,5471,2025-09-03,Google Ads,Desktop,1,1,1,1,1
799,6658,2026-04-06,Google Ads,Mobile,4,0,0,0,0
800,,2025-01-24,Meta Ads,Mobile,10,1,0,0,0
801,9563,2025-12-18,Email,Mobile,1,0,0,0,1
802,3148,2025-05-04,Google Ads,Desktop,8,1,0,0,0
803,6892,2025-05-08,Email,Desktop,10,0,0,0,0
804,1172,2026-03-16,Meta Ads,Desktop,13,0,0,0,0
805,,2026-05-19,Google Ads,Tablet,9,1,0,0,0
806,80,2026-03-30,Organic,Mobile,5,1,1,0,0
807,1513,2025-07-17,Organic,Mobile,7,1,0,0,0
808,,2026-01-20,Google Ads,Mobile,2,1,1,1,1
809,2795,2025-11-28,Affiliate,Tablet,9,1,0,0,0
810,7345,2025-08-05,Google Ads,Mobile,2,0,0,0,1
811,7798,2025-05-15,Meta Ads,Mobile,1,0,0,0,1
812,,2026-01-17,Organic,Desktop,7,0,0,0,0
813,9105,2026-01-31,Meta Ads,Mobile,5,0,0,0,0
814,6900,2025-08-08,Influencer,Desktop,13,1,0,0,0
815,569,2025-09-27,Influencer,Tablet,4,1,0,0,0
816,4794,2025-10-03,Email,Mobile,13,1,0,0,0
817,2315,2026-02-19,Email,Mobile,12,0,0,0,0
818,,2025-12-13,Google Ads,Mobile,6,0,0,0,0
819,1838,2025-09-30,Affiliate,Mobile,2,0,0,0,1
820,3345,2025-04-20,Affiliate,Mobile,4,0,0,0,0
821,4358,2025-06-28,Organic,Tablet,1,1,0,0,1
822,9413,2025-10-06,Influencer,Mobile,4,1,1,0,0
823,7610,2026-05-26,Organic,Mobile,12,0,0,0,0
824,,2026-06-15,Affiliate,Mobile,3,0,0,0,0
825,8641,2025-12-12,Meta Ads,Mobile,4,0,0,0,0
826,3347,2026-01-04,Google Ads,Mobile,4,0,0,0,0
827,3202,2025-11-05,Influencer,Desktop,11,1,1,1,0
828,8434,2025-05-14,Influencer,Desktop,5,0,0,0,0
829,5321,2026-06-03,Influencer,Mobile,9,1,1,1,0
830,8472,2026-01-08,Organic,Mobile,9,0,0,0,0
831,2993,2025-08-23,Influencer,Mobile,8,0,0,0,0
832,41,2026-02-07,Email,Desktop,1,0,0,0,1
833,2926,2025-09-18,Email,Mobile,12,1,0,0,0
834,7168,2025-01-07,Affiliate,Desktop,11,1,0,0,0
835,4810,2025-11-10,Influencer,Desktop,3,0,0,0,0
836,6933,2026-04-01,Affiliate,Desktop,10,0,0,0,0
837,,2026-01-26,Google Ads,Mobile,4,1,1,0,0
838,4835,2026-02-11,Email,Mobile,4,0,0,0,0
839,2568,2025-11-08,Email,Mobile,6,1,1,1,0
840,4463,2025-01-18,Influencer,Desktop,10,0,0,0,0
841,6318,2026-03-12,Influencer,Mobile,12,0,0,0,0
842,4410,2026-04-01,Google Ads,Mobile,6,0,0,0,0
843,5951,2026-02-13,Meta Ads,Mobile,13,0,0,0,0
844,6314,2025-12-13,Organic,Tablet,1,0,0,0,1
845,1247,2025-01-17,Google Ads,Mobile,4,0,0,0,0
846,4218,2026-06-17,Organic,Desktop,5,0,0,0,0
847,1483,2025-11-14,Email,Desktop,10,0,0,0,0
848,4288,2026-02-18,Organic,Desktop,10,0,0,0,0
849,1121,2025-05-28,Meta Ads,Mobile,1,0,0,0,1
850,164,2025-12-23,Google Ads,Tablet,7,0,0,0,0
851,2870,2026-05-18,Google Ads,Tablet,1,0,0,0,1
852,6799,2026-05-19,Influencer,Mobile,10,0,0,0,0
853,,2025-04-05,Google Ads,Desktop,3,0,0,0,0
854,3319,2025-02-09,Influencer,Mobile,1,0,0,0,1
855,,2025-03-02,Google Ads,Desktop,8,0,0,0,0
856,,2025-12-16,Affiliate,Mobile,8,0,0,0,0
857,5114,2025-11-22,Email,Mobile,7,0,0,0,0
858,,2025-03-20,Google Ads,Mobile,1,1,0,0,1
859,3451,2025-05-14,Organic,Desktop,13,0,0,0,0
860,2673,2026-06-23,Email,Mobile,4,1,0,0,0
861,8262,2025-12-10,Meta Ads,Desktop,4,1,1,0,0
862,9402,2025-12-13,Email,Mobile,11,0,0,0,0
863,4736,2026-03-30,Email,Mobile,12,1,1,1,0
864,6826,2025-12-04,Influencer,Desktop,4,0,0,0,0
865,2800,2025-01-15,Affiliate,Mobile,7,1,1,0,0
866,9190,2026-05-29,Affiliate,Mobile,5,0,0,0,0
867,,2025-07-02,Meta Ads,Mobile,2,0,0,0,1
868,,2025-05-14,Organic,Mobile,12,0,0,0,0
869,9115,2025-08-25,Meta Ads,Mobile,1,0,0,0,1
870,9437,2025-04-19,Organic,Desktop,13,0,0,0,0
871,3511,2026-02-23,Meta Ads,Mobile,1,1,1,0,1
872,8715,2025-01-11,Meta Ads,Mobile,5,0,0,0,0
873,9008,2025-06-02,Affiliate,Mobile,10,0,0,0,0
874,9869,2025-10-24,Affiliate,Mobile,11,1,0,0,0
875,,2025-01-30,Influencer,Desktop,9,1,1,1,0
876,8427,2025-01-07,Google Ads,Tablet,10,0,0,0,0
877,,2026-03-19,Google Ads,Mobile,9,1,1,1,0
878,,2025-04-15,Affiliate,Mobile,6,1,0,0,0
879,1319,2025-10-30,Influencer,Mobile,6,0,0,0,0
